country_code,latitude,longitude,sum_sports,decathlon_id,sports_api_id,groups_id
CA,45.4756,-73.8367,1,96,96,18
CA,45.4948,-73.8317,1,320,322,25
CA,45.4948,-73.8317,1,66,66,22
CA,50.7833,-119.3333,2,458,147,9
CA,49.1661,-122.5792,1,319,319,10
CA,46.9233,-70.8968,52,458,147,9
CA,45.45,-75.25,49,282,282,11
CA,45.45,-75.25,9,471,322,25
CA,45.7888,-73.7442,3,74,74,3
CA,45.7888,-73.7442,12,332,279,9
CA,45.7064,-73.6178,7,29,29,9
CA,45.7,-73.752,2,318,318,10
CA,45.85,-73.2333,1,428,109,15
CA,45.3938,-72.7005,4,449,391,29
CA,49.1626,-123.1721,1,284,284,11
CA,46.9833,-71.2906,1,334,279,9
CA,50.45,-104.6167,1,284,284,11
CA,46.6842,-71.3827,6,389,257,2
CA,46.6842,-71.3827,1,323,323,25
CA,48.6501,-72.4491,1,139,134,20
CA,48.4187,-71.0417,1,319,319,10
CA,47.6575,-70.1559,3,458,147,9
CA,43.8479,-79.3288,3,139,134,20
CA,43.9007,-79.2175,2,70,70,25
CA,45.3891,-71.8986,8,287,262,14
CA,45.3822,-71.9327,64,458,147,9
CA,45.3395,-72.0128,6,70,70,25
CA,45.3891,-71.8986,4,292,292,30
CA,45.4113,-71.9586,5,458,147,9
CA,45.4231,-71.8723,1,301,593,8
CA,45.5333,-73.35,1,291,351,15
CA,44.4834,-80.2164,1,443,627,9
CA,46.1515,-73.2229,1,93,93,20
CA,46.1515,-73.2229,1,253,253,24
CA,45.2702,-74.0482,1,322,322,25
CA,45.2702,-74.0482,3,405,405,1
CA,45.2409,-74.1098,3,322,322,25
CA,45.2666,-74.1372,1,12,257,2
CA,43.5184,-80.2257,2,29,29,9
CA,50.8869,-120.7357,2,285,285,11
CA,49.2196,-122.6164,5,458,147,9
CA,49.2196,-122.6164,1,471,322,25
CA,45.6095,-73.8378,6,143,143,20
CA,46.443,-72.9235,1,284,284,11
CA,48.8286,-67.522,4,458,147,9
CA,49.316,-123.0576,1,287,262,14
CA,49.3678,-122.9278,1,66,66,22
CA,49.274,-122.7649,5,389,257,2
CA,49.274,-122.7649,1,488,522,2
CA,45.4011,-73.619,2,332,279,9
CA,45.3994,-73.6506,2,311,560,4
CA,45.3994,-73.6506,1,310,134,20
CA,48.1002,-77.7828,2,310,134,20
CA,45.3011,-72.5554,1,282,282,11
CA,45.5527,-73.1755,4,318,318,10
CA,45.2199,-72.5104,1,322,322,25
CA,46.8183,-71.2706,1,288,288,14
CA,46.7749,-71.3344,8,66,66,22
CA,46.8287,-71.334,1,333,279,9
CA,46.8035,-71.2639,2,163,163,25
CA,46.8315,-71.4429,2,389,257,2
CA,46.838,-71.2232,2,409,409,23
CA,46.7749,-71.3344,1,37,37,9
CA,46.8765,-71.2839,2,281,281,11
CA,46.8765,-71.2839,1,313,20,11
CA,46.9659,-69.7744,1,287,262,14
CA,47.3667,-70.0333,1,389,257,2
CA,45.4756,-73.8367,1,324,474,25
CA,46.3342,-73.4774,1,143,143,20
CA,45.4487,-73.8167,3,321,322,25
CA,46.2179,-63.0795,1,471,322,25
CA,46.2179,-63.0795,2,224,224,1
CA,46.9233,-70.8968,5,109,109,15
CA,45.7888,-73.7442,1,141,307,20
CA,45.7888,-73.7442,2,425,109,15
CA,45.4046,-72.7202,4,74,74,3
CA,50.4671,-104.541,4,443,627,9
CA,46.6842,-71.3827,5,395,522,2
CA,48.4187,-71.0417,2,104,428,12
CA,48.445,-71.1025,2,100,100,12
CA,43.8479,-79.3288,2,280,257,2
CA,43.9045,-79.3392,1,290,290,18
CA,45.7466,-77.2047,1,443,627,9
CA,45.3822,-71.9327,2,316,273,9
CA,45.3395,-72.0128,24,66,66,22
CA,45.4231,-71.8723,3,285,285,11
CA,45.4131,-71.9238,2,109,109,15
CA,45.3395,-72.0128,2,289,289,19
CA,45.4131,-71.9238,1,289,289,19
CA,45.4231,-71.8723,1,132,132,20
CA,45.45,-73.2667,31,253,253,24
CA,45.45,-73.2667,12,288,288,14
CA,45.45,-73.2667,1,175,404,19
CA,45.574,-73.94,1,160,160,21
CA,45.574,-73.94,1,171,171,25
CA,44.6508,-63.6146,2,425,109,15
CA,45.5334,-73.9325,1,280,257,2
CA,45.2409,-74.1098,1,306,134,20
CA,45.2666,-74.1372,2,93,93,20
CA,49.1364,-122.8213,2,307,307,20
CA,49.1894,-122.8454,2,425,109,15
CA,49.1364,-122.8213,2,171,171,25
CA,47.5133,-67.3929,1,333,279,9
CA,46.1949,-74.6264,2,219,219,1
CA,49.2667,-122.7833,4,458,147,9
CA,49.265,-122.8716,1,488,522,2
CA,47.4411,-70.4986,1,449,391,29
CA,49.274,-122.7649,1,37,37,9
CA,45.4,-73,1,322,322,25
CA,45.6139,-72.9912,1,312,312,20
CA,45.6139,-72.9912,1,308,132,20
CA,45.6139,-72.9912,1,139,134,20
CA,45.6139,-72.9912,7,171,171,25
CA,45.5833,-73.6,5,458,147,9
CA,45.5834,-73.3325,4,134,134,20
CA,53.7168,-113.2187,1,81,81,16
CA,46.7547,-71.6957,1,288,288,14
CA,46.7547,-71.6957,3,253,253,24
CA,43.1692,-80.2684,2,282,282,11
CA,44.35,-78.7333,1,309,309,20
CA,49.3222,-123.0834,1,109,109,15
CA,49.35,-123.0679,1,283,282,11
CA,49.274,-122.7649,1,319,319,10
CA,46.7333,-70.3667,1,163,163,25
CA,45.438,-73.6215,4,109,109,15
CA,45.4,-73,2,45,45,9
CA,45.5834,-73.3325,8,76,76,3
CA,53.4179,-113.5785,1,282,282,11
CA,53.4617,-113.371,1,283,282,11
CA,53.4593,-113.4145,1,282,282,11
CA,53.6313,-113.5245,1,299,598,8
CA,53.6313,-113.5245,1,304,304,8
CA,53.6313,-113.5245,1,293,593,8
CA,53.5181,-113.5797,1,49,49,9
CA,45.5984,-73.7159,5,70,70,25
CA,45.6168,-73.7825,24,322,322,25
CA,45.6168,-73.7825,1,332,279,9
CA,45.5501,-73.6992,3,311,560,4
CA,45.6213,-73.7398,1,405,405,1
CA,45.7788,-73.9829,4,282,282,11
CA,45.4402,-73.6747,17,284,284,11
CA,45.4402,-73.6747,3,29,29,9
CA,45.6549,-72.7626,1,186,272,13
CA,43.453,-80.5692,2,186,272,13
CA,45.8893,-72.5055,8,66,66,22
CA,45.8893,-72.5055,4,109,109,15
CA,45.1333,-71.8,2,224,224,1
CA,45.1333,-71.8,1,12,257,2
CA,51.4333,-116.1833,1,284,284,11
CA,45.5667,-73.9,1,306,134,20
CA,45.2409,-74.1098,7,458,147,9
CA,45.2409,-74.1098,3,224,224,1
CA,45.2409,-74.1098,3,471,322,25
CA,49.1364,-122.8213,15,443,627,9
CA,45.45,-75.25,6,250,250,
CA,45.7275,-73.7062,7,282,282,11
CA,45.7888,-73.7442,3,87,87,16
CA,45.7064,-73.6178,6,461,257,2
CA,45.7064,-73.6178,1,395,522,2
CA,45.7275,-73.7062,3,70,70,25
CA,45.2199,-72.5104,14,66,66,22
CA,45.2199,-72.5104,3,287,262,14
CA,45.2199,-72.5104,1,289,289,19
CA,46.8603,-71.4752,27,282,282,11
CA,46.8588,-71.192,6,98,404,19
CA,46.7823,-71.2882,4,45,45,9
CA,46.8528,-71.2573,6,428,109,15
CA,46.8801,-71.196,28,443,627,9
CA,46.8304,-71.2455,3,320,322,25
CA,46.8287,-71.334,2,219,219,1
CA,46.8399,-71.2781,2,70,70,25
CA,46.814,-71.2194,4,109,109,15
CA,46.8097,-71.3102,1,318,318,10
CA,46.8083,-71.3605,1,98,404,19
CA,49.4635,-122.822,5,443,627,9
CA,49.2646,-123.1648,4,428,109,15
CA,49.25,-123.1333,1,317,273,9
CA,49.25,-123.1333,1,322,322,25
CA,49.2788,-123.1139,1,186,272,13
CA,49.2788,-123.1139,1,404,404,19
CA,49.2795,-123.0667,1,458,147,9
CA,49.222,-123.0683,2,285,285,11
CA,45.5864,-73.6082,12,283,282,11
CA,45.5063,-73.6297,21,253,253,24
CA,45.5018,-73.6191,1,404,404,19
CA,45.5176,-73.5804,18,70,70,25
CA,45.4717,-73.6149,15,283,282,11
CA,45.5394,-73.6513,17,285,285,11
CA,45.5101,-73.6478,1,308,132,20
CA,45.5101,-73.6478,2,312,312,20
CA,45.5354,-73.6061,21,163,163,25
CA,45.5101,-73.6478,7,281,281,11
CA,45.5176,-73.5804,39,282,282,11
CA,45.5307,-73.5547,18,320,322,25
CA,45.5442,-73.5468,16,321,322,25
CA,45.5018,-73.6191,1,330,325,6
CA,45.5307,-73.5547,24,45,45,9
CA,45.5115,-73.5683,6,305,134,20
CA,45.5307,-73.5547,5,404,404,19
CA,45.5115,-73.5683,6,292,292,30
CA,45.498,-73.5472,9,45,45,9
CA,45.6342,-73.5842,19,66,66,22
CA,45.5009,-73.5877,9,98,404,19
CA,45.5354,-73.6061,3,300,593,8
CA,45.5486,-73.5788,2,290,290,18
CA,45.498,-73.5472,1,404,404,19
CA,45.5063,-73.6297,7,288,288,14
CA,45.5063,-73.6297,8,93,93,20
CA,45.5779,-73.5304,5,186,272,13
CA,45.5247,-73.5953,2,89,89,16
CA,45.5808,-73.5825,6,283,282,11
CA,45.4805,-73.5554,2,280,257,2
CA,45.4897,-73.6312,3,281,281,11
CA,45.5442,-73.5468,6,100,100,12
CA,45.5401,-73.6225,2,334,279,9
CA,45.4737,-73.5882,1,310,134,20
CA,45.5514,-73.6116,3,301,593,8
CA,45.5168,-73.6072,7,219,219,1
CA,45.5115,-73.5683,3,156,268,22
CA,45.5176,-73.5804,2,490,489,9
CA,45.3668,-73.5659,3,313,20,11
CA,45.5514,-73.6116,5,307,307,20
CA,45.5442,-73.5468,2,298,593,8
CA,45.4858,-73.7433,1,76,76,3
CA,45.5186,-73.5545,2,488,522,2
CA,45.4964,-73.6647,2,175,404,19
CA,45.4858,-73.7433,4,127,127,8
CA,45.4819,-73.6421,1,166,166,21
CA,45.5313,-73.7091,1,302,593,8
CA,45.4861,-73.5732,1,309,309,20
CA,45.5247,-73.5953,2,311,560,4
CA,45.5585,-73.5386,2,461,257,2
CA,45.5899,-73.6389,1,186,272,13
CA,45.6342,-73.5842,3,289,289,19
CA,45.5115,-73.5683,2,334,279,9
CA,45.499,-73.6089,1,318,318,10
CA,45.4858,-73.7433,1,305,134,20
CA,45.5883,-73.5572,1,286,286,14
CA,48.3333,-69.5833,1,332,279,9
CA,45.689,-73.8671,4,425,109,15
CA,45.689,-73.8671,14,389,257,2
CA,45.689,-73.8671,3,89,89,16
CA,45.689,-73.8671,1,296,593,8
CA,45.4668,-76.6827,1,318,318,10
CA,46.0333,-74.2,2,443,627,9
CA,45.4001,-74.0325,4,74,74,3
CA,45.5334,-73.9992,1,307,307,20
CA,45.1665,-73.5239,2,404,404,19
CA,45.1665,-73.5239,2,219,219,1
CA,52.9517,-66.9328,1,443,627,9
CA,45.2691,-74.2339,1,70,70,25
CA,45.5084,-73.8075,3,66,66,22
CA,45.5069,-73.8407,3,280,257,2
CA,45.5946,-73.2283,1,305,134,20
CA,46.5068,-72.7436,9,443,627,9
CA,46.5558,-72.7437,1,287,262,14
CA,46.6315,-72.737,3,96,96,18
CA,46.5558,-72.7437,1,292,292,30
CA,45.7045,-73.9472,12,443,627,9
CA,45.3691,-73.7216,2,317,273,9
CA,46.034,-73.441,2,488,522,2
CA,46.5625,-71.4383,5,224,224,1
CA,44.2411,-76.5788,1,37,37,9
CA,43.7712,-79.2144,1,292,292,30
CA,43.7298,-79.2639,2,78,78,18
CA,43.4389,-80.2649,1,186,272,13
CA,52.157,-106.5614,2,66,66,22
CA,52.1168,-106.6345,1,428,109,15
CA,45.4776,-75.7059,13,458,147,9
CA,45.448,-75.7434,1,132,132,20
CA,45.44,-75.7119,1,409,409,23
CA,45.5856,-75.4208,2,143,143,20
CA,45.5856,-75.4208,2,141,307,20
CA,45.5287,-75.6088,1,37,37,9
CA,43.8156,-79.4534,2,224,224,1
CA,43.8156,-79.4534,6,104,428,12
CA,43.8156,-79.4534,2,305,134,20
CA,43.8156,-79.4534,1,312,312,20
CA,48.4496,-123.4193,1,311,560,4
CA,48.4267,-123.3655,1,428,109,15
CA,45.5334,-73.2825,6,224,224,1
CA,45.5334,-73.2825,3,156,268,22
CA,45.5334,-73.2825,3,12,257,2
CA,45.5334,-73.2825,1,312,312,20
CA,46.0501,-74.2825,2,288,288,14
CA,45.4414,-73.4561,1,294,593,8
CA,45.4414,-73.4561,3,471,322,25
CA,45.4455,-73.4841,5,280,257,2
CA,43.171,-79.4767,1,443,627,9
CA,45.2668,-72.1491,5,178,270,17
CA,49.4999,-117.2855,1,45,45,9
CA,45.5,-73.4833,8,127,127,8
CA,45.5,-73.4833,16,321,322,25
CA,45.6694,-73.7752,4,45,45,9
CA,45.6694,-73.7752,1,318,318,10
CA,48.9333,-125.5167,2,282,282,11
CA,43.7592,-79.7605,1,311,560,4
CA,43.68,-79.7273,1,134,134,20
CA,45.7334,-74.1325,4,70,70,25
CA,46.3668,-72.6168,4,318,318,10
CA,46.3695,-72.6789,3,319,319,10
CA,43.606,-79.6708,4,322,322,25
CA,43.5637,-79.7202,1,219,219,1
CA,45.591,-73.4361,1,309,309,20
CA,46.8943,-70.8226,1,284,284,11
CA,47.4596,-69.7547,6,287,262,14
CA,43.2313,-79.9049,3,281,281,11
CA,45.5,-73.8167,4,458,147,9
CA,46.2833,-74.7333,1,66,66,22
CA,46.17,-73.429,7,458,147,9
CA,51.0915,-114.2073,2,322,322,25
CA,51.1387,-114.2015,2,132,132,20
CA,51.0412,-114.0762,1,12,257,2
CA,51.0497,-114.1394,1,12,257,2
CA,50.8476,-114.1958,1,428,109,15
CA,51.0412,-114.0762,1,224,224,1
CA,48.4168,-71.0657,1,449,391,29
CA,45.4289,-75.6844,1,321,322,25
CA,45.4167,-75.7,1,317,273,9
CA,45.4677,-75.5399,2,163,163,25
CA,45.2289,-76.1974,1,322,322,25
CA,49.3688,-120.6569,1,281,281,11
CA,45.4414,-73.7749,2,488,522,2
CA,45.3059,-74.3049,1,292,292,30
CA,45.0837,-73.372,1,466,134,20
CA,42.9915,-81.3402,2,286,286,14
CA,45.4906,-73.3991,5,285,285,11
CA,45.4906,-73.3991,1,326,326,7
CA,45.2657,-73.6115,2,70,70,25
CA,45.4697,-75.4715,1,308,132,20
CA,45.4697,-75.4715,1,307,307,20
CA,45.6512,-72.5666,6,12,257,2
CA,45.6512,-72.5666,1,490,489,9
CA,45.5418,-73.4382,1,425,109,15
CA,45.5181,-73.4576,13,96,96,18
CA,45.5333,-73.5167,7,318,318,10
CA,45.5679,-73.4761,6,284,284,11
CA,45.5333,-73.5167,1,186,272,13
CA,53.7167,-110,1,458,147,9
CA,45.5049,-73.7142,7,283,282,11
CA,45.5049,-73.7142,1,160,160,21
CA,45.5049,-73.7142,1,171,171,25
CA,45.4752,-73.6961,2,282,282,11
CA,45.5167,-73.6667,2,287,262,14
CA,44.5672,-80.9435,1,12,257,2
CA,46.6821,-73.9188,2,287,262,14
CA,45.4594,-73.5501,28,443,627,9
CA,45.4459,-73.5815,1,289,289,19
CA,45.3126,-73.2351,15,287,262,14
CA,46.3168,-74.2159,1,70,70,25
CA,46.6833,-70.45,1,389,257,2
CA,45.866,-74.1785,1,409,409,23
CA,45.5694,-73.6221,3,171,171,25
CA,45.5168,-73.6072,8,87,87,16
CA,45.5307,-73.5547,2,301,593,8
CA,45.5694,-73.6221,3,308,132,20
CA,45.5883,-73.5572,2,139,134,20
CA,45.6043,-73.5178,1,76,76,3
CA,45.6097,-73.5472,5,160,160,21
CA,45.573,-73.5701,5,96,96,18
CA,45.5307,-73.5547,4,100,100,12
CA,45.5374,-73.5735,8,428,109,15
CA,45.5186,-73.5545,3,404,404,19
CA,45.573,-73.5701,6,132,132,20
CA,45.6097,-73.5472,2,171,171,25
CA,45.5063,-73.6297,9,461,257,2
CA,45.6753,-73.5016,1,471,322,25
CA,45.5618,-73.599,8,288,288,14
CA,45.5394,-73.6513,2,109,109,15
CA,45.4671,-73.6487,2,287,262,14
CA,45.5606,-73.6584,2,253,253,24
CA,45.5606,-73.6584,3,93,93,20
CA,45.5374,-73.5735,4,317,273,9
CA,45.498,-73.5472,2,290,290,18
CA,45.5583,-73.5701,5,104,428,12
CA,45.5247,-73.5953,1,334,279,9
CA,45.5176,-73.5804,10,134,134,20
CA,45.632,-73.5075,1,317,273,9
CA,45.5063,-73.6297,2,395,522,2
CA,45.5779,-73.5304,3,81,81,16
CA,45.5101,-73.6478,3,93,93,20
CA,45.6753,-73.5016,3,282,282,11
CA,45.5168,-73.6072,1,303,598,8
CA,45.4897,-73.6312,2,302,593,8
CA,45.5061,-73.5573,1,311,560,4
CA,45.5401,-73.6225,1,327,327,7
CA,45.3501,-72.5658,4,428,109,15
CA,43.6075,-79.5013,1,163,163,25
CA,43.6555,-79.3626,19,66,66,22
CA,43.6889,-79.4507,2,156,268,22
CA,43.6404,-79.3995,10,283,282,11
CA,43.6934,-79.4857,6,395,522,2
CA,43.7673,-79.4111,1,291,351,15
CA,43.6555,-79.3626,3,320,322,25
CA,43.6861,-79.4025,1,139,134,20
CA,43.6913,-79.3116,2,283,282,11
CA,43.7915,-79.4103,1,282,282,11
CA,43.6555,-79.3626,2,289,289,19
CA,43.6655,-79.4378,1,471,322,25
CA,43.6404,-79.3995,2,305,134,20
CA,43.6404,-79.3995,3,321,322,25
CA,43.6383,-79.4301,1,425,109,15
CA,43.6564,-79.386,6,253,253,24
CA,43.6889,-79.4507,2,12,257,2
CA,43.6572,-79.3783,6,458,147,9
CA,43.6966,-79.412,2,70,70,25
CA,43.7545,-79.33,1,295,593,8
CA,43.648,-79.4177,2,389,257,2
CA,43.7301,-79.3935,2,286,286,14
CA,43.7081,-79.4479,1,287,262,14
CA,43.7276,-79.3148,1,286,286,14
CA,43.6861,-79.4025,1,66,66,22
CA,43.6872,-79.3368,1,311,560,4
CA,43.7135,-79.3887,2,163,163,25
CA,43.6383,-79.4301,3,250,250,
CA,43.6655,-79.4378,2,281,281,11
CA,43.7568,-79.521,4,283,282,11
CA,43.6492,-79.3823,1,87,87,16
CA,43.6683,-79.4205,1,166,166,21
CA,43.6512,-79.4828,1,291,351,15
CA,45.4046,-72.7202,15,12,257,2
CA,45.4046,-72.7202,2,333,279,9
CA,45.4046,-72.7202,1,104,428,12
CA,45.4046,-72.7202,20,224,224,1
CA,45.4046,-72.7202,4,156,268,22
CA,45.4005,-72.7825,3,389,257,2
CA,45.4046,-72.7202,1,305,134,20
CA,45.4046,-72.7202,1,292,292,30
CA,45.4005,-72.7825,1,323,323,25
CA,49.17,-123.1368,2,281,281,11
CA,46.5003,-71.0658,1,178,270,17
CA,46.6842,-71.3827,3,109,109,15
CA,48.6501,-72.4491,1,458,147,9
CA,48.4175,-71.1031,13,224,224,1
CA,47.6575,-70.1559,1,163,163,25
CA,43.9002,-79.2676,7,458,147,9
CA,45.3395,-72.0128,33,443,627,9
CA,45.4024,-71.8479,10,66,66,22
CA,45.4113,-71.9586,12,66,66,22
CA,45.4113,-71.9586,6,307,307,20
CA,45.4024,-71.8479,2,443,627,9
CA,45.3822,-71.9327,3,139,134,20
CA,45.3891,-71.8986,1,490,489,9
CA,45.4113,-71.9586,3,320,322,25
CA,45.45,-73.2667,30,428,109,15
CA,45.45,-73.2667,4,289,289,19
CA,46.6167,-72.6667,1,156,268,22
CA,45.3,-72.3167,5,104,428,12
CA,45.4001,-73.5825,4,319,319,10
CA,45.6095,-73.8378,4,318,318,10
CA,45.6095,-73.8378,5,466,134,20
CA,49.265,-122.8716,1,428,109,15
CA,46.7547,-71.6957,5,45,45,9
CA,48.8286,-67.522,1,29,29,9
CA,48.8286,-67.522,1,284,284,11
CA,49.3222,-123.0834,3,307,307,20
CA,49.274,-122.7649,3,81,81,16
CA,45.438,-73.6215,1,171,171,25
CA,45.4,-73,1,166,166,21
CA,45.6139,-72.9912,6,281,281,11
CA,45.5971,-72.9366,7,253,253,24
CA,45.6139,-72.9912,2,78,78,18
CA,45.5834,-73.3325,13,93,93,20
CA,45.5334,-73.9992,1,286,286,14
CA,45.5334,-73.9992,1,428,109,15
CA,45.689,-73.8671,1,312,312,20
CA,42.9001,-78.9329,3,280,257,2
CA,45.8232,-73.4294,2,96,96,18
CA,45.4668,-76.6827,1,459,279,9
CA,45.4668,-76.6827,1,333,279,9
CA,45.4001,-74.0325,39,443,627,9
CA,45.6345,-74.1005,1,488,522,2
CA,44.702,-63.533,3,163,163,25
CA,45.4168,-73.4992,2,294,593,8
CA,45.4334,-73.1659,1,127,127,8
CA,45.4683,-73.8565,1,12,257,2
CA,60.0333,-77.2833,1,301,593,8
CA,53.5334,-113.9187,4,458,147,9
CA,45.8501,-73.4825,2,70,70,25
CA,45.2001,-72.7491,1,70,70,25
CA,45.4869,-75.6157,16,224,224,1
CA,45.4716,-75.7616,6,409,409,23
CA,45.448,-75.7434,2,89,89,16
CA,45.4394,-75.8465,1,321,322,25
CA,45.4869,-75.6157,1,76,76,3
CA,45.5946,-73.2283,27,284,284,11
CA,47.55,-52.6667,1,285,285,11
CA,45.4062,-73.9456,4,66,66,22
CA,45.4825,-73.5933,1,163,163,25
CA,45.2834,-72.9824,1,89,89,16
CA,45.5523,-73.4558,21,458,147,9
CA,45.5362,-73.4721,2,323,323,25
CA,45.5183,-73.5023,3,100,100,12
CA,45.5333,-73.5167,1,171,171,25
CA,42.9001,-79.2329,4,132,132,20
CA,45.5049,-73.7142,4,163,163,25
CA,45.5049,-73.7142,1,428,109,15
CA,43.2514,-79.8925,1,253,253,24
CA,43.2441,-79.8359,1,310,134,20
CA,43.8404,-79.0251,2,288,288,14
CA,43.7432,-79.5876,1,109,109,15
CA,47.4596,-69.7547,50,458,147,9
CA,51.1762,-115.5698,8,458,147,9
CA,46.6833,-70.45,1,12,257,2
CA,48.099,-65.8317,2,66,66,22
CA,43.7592,-79.7605,2,405,405,1
CA,43.6249,-79.7876,2,29,29,9
CA,45.7334,-74.1325,3,109,109,15
CA,46.3668,-72.6168,4,70,70,25
CA,46.316,-72.6833,6,283,282,11
CA,45.4395,-73.0523,1,488,522,2
CA,50.943,-119.353,1,250,250,
CA,50.943,-119.353,1,285,285,11
CA,46.7,-71.5833,2,224,224,1
CA,46.2559,-72.9415,6,281,281,11
CA,46.2559,-72.9415,16,458,147,9
CA,45.4419,-73.7057,1,89,89,16
CA,45.4419,-73.7057,1,449,391,29
CA,45.6549,-72.7626,3,81,81,16
CA,45.9061,-72.5929,2,93,93,20
CA,45.8893,-72.5055,4,282,282,11
CA,45.9061,-72.5929,4,288,288,14
CA,44.2411,-76.5788,5,70,70,25
CA,43.7298,-79.2639,11,389,257,2
CA,43.7298,-79.2639,1,323,323,25
CA,43.8016,-79.3216,3,428,109,15
CA,45.6383,-73.7975,3,283,282,11
CA,45.591,-73.4361,11,93,93,20
CA,45.591,-73.4361,1,488,522,2
CA,44.9988,-64.7312,3,109,109,15
CA,45.7167,-73.4833,1,70,70,25
CA,45.7395,-73.4588,6,109,109,15
CA,45.7395,-73.4588,1,139,134,20
CA,45.4448,-75.6431,10,12,257,2
CA,45.3679,-75.7381,4,449,391,29
CA,45.4519,-75.6036,1,139,134,20
CA,49.8143,-97.1531,2,166,166,21
CA,43.9233,-78.8684,2,282,282,11
CA,45.2657,-73.6115,1,45,45,9
CA,51.0833,-114.0833,9,458,147,9
CA,51.0915,-114.2073,1,395,522,2
CA,51.1467,-114.3133,1,389,257,2
CA,50.8476,-114.1958,1,66,66,22
CA,48.4168,-71.0657,1,280,257,2
CA,54.8,-66.8167,1,156,268,22
CA,45.7786,-73.3498,1,389,257,2
CA,47.8184,-69.1505,11,139,134,20
CA,46.0464,-73.7085,1,326,326,7
CA,46.0464,-73.7085,2,310,134,20
CA,46.0529,-71.9477,5,29,29,9
CA,45.5073,-73.5082,8,219,219,1
CA,45.4924,-73.5009,5,283,282,11
CA,45.4906,-73.3991,1,395,522,2
CA,45.4906,-73.3991,1,292,292,30
CA,45.4906,-73.3991,2,287,262,14
CA,46.6821,-73.9188,9,458,147,9
CA,45.4594,-73.5501,17,12,257,2
CA,45.4459,-73.5815,1,87,87,16
CA,45.4459,-73.5815,1,127,127,8
CA,43.5637,-79.7202,4,389,257,2
CA,43.7139,-79.6434,2,66,66,22
CA,43.6028,-79.5929,2,321,322,25
CA,43.6028,-79.5929,1,283,282,11
CA,46.7167,-71.2667,3,284,284,11
CA,46.8033,-71.1779,1,392,392,27
CA,52.4668,-113.7353,1,449,391,29
CA,45.3526,-73.7305,5,428,109,15
CA,46.5625,-71.4383,6,443,627,9
CA,45.5501,-73.6992,3,459,279,9
CA,45.5501,-73.6992,4,333,279,9
CA,45.6213,-73.7398,4,428,109,15
CA,45.6168,-73.7825,10,286,286,14
CA,45.5526,-73.8507,3,81,81,16
CA,45.5984,-73.7159,2,100,100,12
CA,45.5181,-73.4576,2,306,134,20
CA,45.5183,-73.5023,9,320,322,25
CA,45.517,-73.6831,2,405,405,1
CA,45.517,-73.6831,2,322,322,25
CA,45.5049,-73.7142,2,166,166,21
CA,46.4684,-71.5285,1,284,284,11
CA,53.3753,-113.4585,4,458,147,9
CA,53.521,-113.5324,6,283,282,11
CA,53.55,-113.5,1,76,76,3
CA,45.6225,-73.6949,4,109,109,15
CA,45.578,-73.8004,7,449,391,29
CA,45.6213,-73.7398,1,96,96,18
CA,45.6409,-73.7542,1,308,132,20
CA,45.5984,-73.7159,3,404,404,19
CA,45.5334,-73.8159,1,78,78,18
CA,45.5771,-73.6873,1,29,29,9
CA,45.7788,-73.9829,7,288,288,14
CA,45.7987,-74.0727,6,471,322,25
CA,45.7788,-73.9829,5,253,253,24
CA,49.2272,-122.9574,11,458,147,9
CA,49.2769,-122.9761,1,224,224,1
CA,49.274,-123.0074,1,318,318,10
CA,46.6833,-70.45,1,109,109,15
CA,45.866,-74.1785,1,166,166,21
CA,45.9501,-74.1325,2,93,93,20
CA,48.4638,-67.4313,1,219,219,1
CA,45.4402,-73.6747,3,292,292,30
CA,45.4419,-73.7057,2,389,257,2
CA,48.5839,-68.1921,1,81,81,16
CA,50.3895,-105.5578,3,443,627,9
CA,48.2855,-78.8234,2,280,257,2
CA,43.4715,-80.5454,1,134,134,20
CA,45.9061,-72.5929,3,280,257,2
CA,45.9061,-72.5929,1,143,143,20
CA,45.9061,-72.5929,1,141,307,20
CA,44.3245,-78.3184,1,171,171,25
CA,45.5667,-73.9,25,284,284,11
CA,45.8501,-73.7659,1,139,134,20
CA,44.4834,-80.2164,4,224,224,1
CA,45.2702,-74.0482,1,425,109,15
CA,45.45,-75.25,1,297,593,8
CA,45.45,-75.25,10,163,163,25
CA,45.45,-75.25,1,324,474,25
CA,52.7835,-67.082,3,282,282,11
CA,48.4167,-71.25,2,461,257,2
CA,48.4294,-71.1774,1,139,134,20
CA,45.7275,-73.7062,6,253,253,24
CA,45.7275,-73.7062,4,288,288,14
CA,45.7888,-73.7442,1,310,134,20
CA,45.7064,-73.6178,1,459,279,9
CA,45.7275,-73.7062,1,93,93,20
CA,49.6829,-124.9361,1,132,132,20
CA,45.2199,-72.5104,7,283,282,11
CA,45.2199,-72.5104,1,76,76,3
CA,46.8779,-71.3408,2,320,322,25
CA,46.8505,-71.3357,7,282,282,11
CA,46.7903,-71.4157,2,449,391,29
CA,46.8765,-71.2839,2,224,224,1
CA,46.8097,-71.3102,1,98,404,19
CA,46.8287,-71.334,1,78,78,18
CA,46.922,-71.3056,1,281,281,11
CA,46.8603,-71.4752,3,253,253,24
CA,46.7589,-71.298,1,175,404,19
CA,46.838,-71.2232,2,100,100,12
CA,46.7749,-71.3344,1,139,134,20
CA,46.8779,-71.3408,1,66,66,22
CA,46.8751,-71.392,1,309,309,20
